EXTRA,DATA_TYPE,COLUMN_KEY,COLUMN_TYPE,IS_NULLABLE,TABLE_SCHEMA,PRIVILEGES,TABLE_NAME,NUMERIC_SCALE,TABLE_CATALOG,COLUMN_NAME,COLUMN_COMMENT,COLUMN_DEFAULT,ORDINAL_POSITION,COLLATION_NAME,NUMERIC_PRECISION,DATETIME_PRECISION,CHARACTER_SET_NAME,CHARACTER_OCTET_LENGTH,CHARACTER_MAXIMUM_LENGTH
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_SYS_COLUMNS,0,def,PRTYPE,<blank>,0,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_SYS_COLUMNS,0,def,LEN,<blank>,0,6,NULL,10,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_SYS_INDEXES,0,def,INDEX_ID,<blank>,0,1,NULL,20,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(193),NO,information_schema,select,INNODB_SYS_INDEXES,NULL,def,NAME,<blank>,<blank>,2,utf8_general_ci,NULL,NULL,utf8,579,193
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_SYS_INDEXES,0,def,TABLE_ID,<blank>,0,3,NULL,20,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_SYS_INDEXES,0,def,TYPE,<blank>,0,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_SYS_INDEXES,0,def,N_FIELDS,<blank>,0,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_SYS_INDEXES,0,def,PAGE_NO,<blank>,0,6,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_SYS_INDEXES,0,def,SPACE,<blank>,0,7,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(18),NO,information_schema,select,INNODB_FT_DEFAULT_STOPWORD,NULL,def,value,<blank>,<blank>,1,utf8_general_ci,NULL,NULL,utf8,54,18
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_SYS_FIELDS,0,def,INDEX_ID,<blank>,0,1,NULL,20,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(193),NO,information_schema,select,INNODB_SYS_FIELDS,NULL,def,NAME,<blank>,<blank>,2,utf8_general_ci,NULL,NULL,utf8,579,193
<blank>,int,<blank>,int(11) unsigned,NO,information_schema,select,INNODB_SYS_FIELDS,0,def,POS,<blank>,0,3,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(192),NO,information_schema,select,INNODB_CMP_PER_INDEX_RESET,NULL,def,database_name,<blank>,<blank>,1,utf8_general_ci,NULL,NULL,utf8,576,192
<blank>,varchar,<blank>,varchar(192),NO,information_schema,select,INNODB_CMP_PER_INDEX_RESET,NULL,def,table_name,<blank>,<blank>,2,utf8_general_ci,NULL,NULL,utf8,576,192
<blank>,varchar,<blank>,varchar(192),NO,information_schema,select,INNODB_CMP_PER_INDEX_RESET,NULL,def,index_name,<blank>,<blank>,3,utf8_general_ci,NULL,NULL,utf8,576,192
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_CMP_PER_INDEX_RESET,0,def,compress_ops,<blank>,0,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_CMP_PER_INDEX_RESET,0,def,compress_ops_ok,<blank>,0,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_CMP_PER_INDEX_RESET,0,def,compress_time,<blank>,0,6,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_CMP_PER_INDEX_RESET,0,def,uncompress_ops,<blank>,0,7,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_CMP_PER_INDEX_RESET,0,def,uncompress_time,<blank>,0,8,NULL,10,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_PAGE,0,def,POOL_ID,<blank>,0,1,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_PAGE,0,def,BLOCK_ID,<blank>,0,2,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_PAGE,0,def,SPACE,<blank>,0,3,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_PAGE,0,def,PAGE_NUMBER,<blank>,0,4,NULL,20,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(64),YES,information_schema,select,INNODB_BUFFER_PAGE,NULL,def,PAGE_TYPE,<blank>,NULL,5,utf8_general_ci,NULL,NULL,utf8,192,64
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_PAGE,0,def,FLUSH_TYPE,<blank>,0,6,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_PAGE,0,def,FIX_COUNT,<blank>,0,7,NULL,20,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(3),YES,information_schema,select,INNODB_BUFFER_PAGE,NULL,def,IS_HASHED,<blank>,NULL,8,utf8_general_ci,NULL,NULL,utf8,9,3
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_PAGE,0,def,NEWEST_MODIFICATION,<blank>,0,9,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_PAGE,0,def,OLDEST_MODIFICATION,<blank>,0,10,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_PAGE,0,def,ACCESS_TIME,<blank>,0,11,NULL,20,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(1024),YES,information_schema,select,INNODB_BUFFER_PAGE,NULL,def,TABLE_NAME,<blank>,NULL,12,utf8_general_ci,NULL,NULL,utf8,3072,1024
<blank>,varchar,<blank>,varchar(1024),YES,information_schema,select,INNODB_BUFFER_PAGE,NULL,def,INDEX_NAME,<blank>,NULL,13,utf8_general_ci,NULL,NULL,utf8,3072,1024
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_PAGE,0,def,NUMBER_RECORDS,<blank>,0,14,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_PAGE,0,def,DATA_SIZE,<blank>,0,15,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_PAGE,0,def,COMPRESSED_SIZE,<blank>,0,16,NULL,20,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(64),YES,information_schema,select,INNODB_BUFFER_PAGE,NULL,def,PAGE_STATE,<blank>,NULL,17,utf8_general_ci,NULL,NULL,utf8,192,64
<blank>,varchar,<blank>,varchar(64),YES,information_schema,select,INNODB_BUFFER_PAGE,NULL,def,IO_FIX,<blank>,NULL,18,utf8_general_ci,NULL,NULL,utf8,192,64
<blank>,varchar,<blank>,varchar(3),YES,information_schema,select,INNODB_BUFFER_PAGE,NULL,def,IS_OLD,<blank>,NULL,19,utf8_general_ci,NULL,NULL,utf8,9,3
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_PAGE,0,def,FREE_PAGE_CLOCK,<blank>,0,20,NULL,20,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(5),NO,information_schema,select,INNODB_CMPMEM,0,def,page_size,<blank>,0,1,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_CMPMEM,0,def,buffer_pool_instance,<blank>,0,2,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_CMPMEM,0,def,pages_used,<blank>,0,3,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_CMPMEM,0,def,pages_free,<blank>,0,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21),NO,information_schema,select,INNODB_CMPMEM,0,def,relocation_ops,<blank>,0,5,NULL,19,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_CMPMEM,0,def,relocation_time,<blank>,0,6,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(337),NO,information_schema,select,INNODB_FT_INDEX_TABLE,NULL,def,WORD,<blank>,<blank>,1,utf8_general_ci,NULL,NULL,utf8,1011,337
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_FT_INDEX_TABLE,0,def,FIRST_DOC_ID,<blank>,0,2,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_FT_INDEX_TABLE,0,def,LAST_DOC_ID,<blank>,0,3,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_FT_INDEX_TABLE,0,def,DOC_COUNT,<blank>,0,4,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_FT_INDEX_TABLE,0,def,DOC_ID,<blank>,0,5,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_FT_INDEX_TABLE,0,def,POSITION,<blank>,0,6,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_FT_BEING_DELETED,0,def,DOC_ID,<blank>,0,1,NULL,20,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11) unsigned,NO,information_schema,select,INNODB_SYS_TABLESPACES,0,def,SPACE,<blank>,0,1,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(655),NO,information_schema,select,INNODB_SYS_TABLESPACES,NULL,def,NAME,<blank>,<blank>,2,utf8_general_ci,NULL,NULL,utf8,1965,655
<blank>,int,<blank>,int(11) unsigned,NO,information_schema,select,INNODB_SYS_TABLESPACES,0,def,FLAG,<blank>,0,3,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(10),YES,information_schema,select,INNODB_SYS_TABLESPACES,NULL,def,FILE_FORMAT,<blank>,NULL,4,utf8_general_ci,NULL,NULL,utf8,30,10
<blank>,varchar,<blank>,varchar(22),YES,information_schema,select,INNODB_SYS_TABLESPACES,NULL,def,ROW_FORMAT,<blank>,NULL,5,utf8_general_ci,NULL,NULL,utf8,66,22
<blank>,int,<blank>,int(11) unsigned,NO,information_schema,select,INNODB_SYS_TABLESPACES,0,def,PAGE_SIZE,<blank>,0,6,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11) unsigned,NO,information_schema,select,INNODB_SYS_TABLESPACES,0,def,ZIP_PAGE_SIZE,<blank>,0,7,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(337),NO,information_schema,select,INNODB_FT_INDEX_CACHE,NULL,def,WORD,<blank>,<blank>,1,utf8_general_ci,NULL,NULL,utf8,1011,337
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_FT_INDEX_CACHE,0,def,FIRST_DOC_ID,<blank>,0,2,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_FT_INDEX_CACHE,0,def,LAST_DOC_ID,<blank>,0,3,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_FT_INDEX_CACHE,0,def,DOC_COUNT,<blank>,0,4,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_FT_INDEX_CACHE,0,def,DOC_ID,<blank>,0,5,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_FT_INDEX_CACHE,0,def,POSITION,<blank>,0,6,NULL,20,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(193),NO,information_schema,select,INNODB_SYS_FOREIGN_COLS,NULL,def,ID,<blank>,<blank>,1,utf8_general_ci,NULL,NULL,utf8,579,193
<blank>,varchar,<blank>,varchar(193),NO,information_schema,select,INNODB_SYS_FOREIGN_COLS,NULL,def,FOR_COL_NAME,<blank>,<blank>,2,utf8_general_ci,NULL,NULL,utf8,579,193
<blank>,varchar,<blank>,varchar(193),NO,information_schema,select,INNODB_SYS_FOREIGN_COLS,NULL,def,REF_COL_NAME,<blank>,<blank>,3,utf8_general_ci,NULL,NULL,utf8,579,193
<blank>,int,<blank>,int(11) unsigned,NO,information_schema,select,INNODB_SYS_FOREIGN_COLS,0,def,POS,<blank>,0,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_SYS_TABLES,0,def,TABLE_ID,<blank>,0,1,NULL,20,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(655),NO,information_schema,select,INNODB_SYS_TABLES,NULL,def,NAME,<blank>,<blank>,2,utf8_general_ci,NULL,NULL,utf8,1965,655
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_SYS_TABLES,0,def,FLAG,<blank>,0,3,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_SYS_TABLES,0,def,N_COLS,<blank>,0,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,information_schema,select,INNODB_SYS_TABLES,0,def,SPACE,<blank>,0,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(10),YES,information_schema,select,INNODB_SYS_TABLES,NULL,def,FILE_FORMAT,<blank>,NULL,6,utf8_general_ci,NULL,NULL,utf8,30,10
<blank>,varchar,<blank>,varchar(12),YES,information_schema,select,INNODB_SYS_TABLES,NULL,def,ROW_FORMAT,<blank>,NULL,7,utf8_general_ci,NULL,NULL,utf8,36,12
<blank>,int,<blank>,int(11) unsigned,NO,information_schema,select,INNODB_SYS_TABLES,0,def,ZIP_PAGE_SIZE,<blank>,0,8,NULL,10,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,POOL_ID,<blank>,0,1,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,POOL_SIZE,<blank>,0,2,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,FREE_BUFFERS,<blank>,0,3,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,DATABASE_PAGES,<blank>,0,4,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,OLD_DATABASE_PAGES,<blank>,0,5,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,MODIFIED_DATABASE_PAGES,<blank>,0,6,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,PENDING_DECOMPRESS,<blank>,0,7,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,PENDING_READS,<blank>,0,8,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,PENDING_FLUSH_LRU,<blank>,0,9,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,PENDING_FLUSH_LIST,<blank>,0,10,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,PAGES_MADE_YOUNG,<blank>,0,11,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,PAGES_NOT_MADE_YOUNG,<blank>,0,12,NULL,20,NULL,NULL,NULL,NULL
<blank>,double,<blank>,double,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,NULL,def,PAGES_MADE_YOUNG_RATE,<blank>,0,13,NULL,12,NULL,NULL,NULL,NULL
<blank>,double,<blank>,double,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,NULL,def,PAGES_MADE_NOT_YOUNG_RATE,<blank>,0,14,NULL,12,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,NUMBER_PAGES_READ,<blank>,0,15,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,NUMBER_PAGES_CREATED,<blank>,0,16,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,NUMBER_PAGES_WRITTEN,<blank>,0,17,NULL,20,NULL,NULL,NULL,NULL
<blank>,double,<blank>,double,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,NULL,def,PAGES_READ_RATE,<blank>,0,18,NULL,12,NULL,NULL,NULL,NULL
<blank>,double,<blank>,double,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,NULL,def,PAGES_CREATE_RATE,<blank>,0,19,NULL,12,NULL,NULL,NULL,NULL
<blank>,double,<blank>,double,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,NULL,def,PAGES_WRITTEN_RATE,<blank>,0,20,NULL,12,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,NUMBER_PAGES_GET,<blank>,0,21,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,HIT_RATE,<blank>,0,22,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,YOUNG_MAKE_PER_THOUSAND_GETS,<blank>,0,23,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,NOT_YOUNG_MAKE_PER_THOUSAND_GETS,<blank>,0,24,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,NUMBER_PAGES_READ_AHEAD,<blank>,0,25,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,NUMBER_READ_AHEAD_EVICTED,<blank>,0,26,NULL,20,NULL,NULL,NULL,NULL
<blank>,double,<blank>,double,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,NULL,def,READ_AHEAD_RATE,<blank>,0,27,NULL,12,NULL,NULL,NULL,NULL
<blank>,double,<blank>,double,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,NULL,def,READ_AHEAD_EVICTED_RATE,<blank>,0,28,NULL,12,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,LRU_IO_TOTAL,<blank>,0,29,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,LRU_IO_CURRENT,<blank>,0,30,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,UNCOMPRESS_TOTAL,<blank>,0,31,NULL,20,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(21) unsigned,NO,information_schema,select,INNODB_BUFFER_POOL_STATS,0,def,UNCOMPRESS_CURRENT,<blank>,0,32,NULL,20,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(193),NO,information_schema,select,INNODB_FT_CONFIG,NULL,def,KEY,<blank>,<blank>,1,utf8_general_ci,NULL,NULL,utf8,579,193
<blank>,varchar,<blank>,varchar(193),NO,information_schema,select,INNODB_FT_CONFIG,NULL,def,VALUE,<blank>,<blank>,2,utf8_general_ci,NULL,NULL,utf8,579,193
auto_increment,int,PRI,int(11),NO,paintmag_production,"select,insert,update,references",accesslog,0,def,aid,Primary Key: Unique accesslog ID.,NULL,1,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(128),NO,paintmag_production,"select,insert,update,references",accesslog,NULL,def,sid,Browser session ID of user that visited page.,<blank>,2,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,varchar,<blank>,varchar(255),YES,paintmag_production,"select,insert,update,references",accesslog,NULL,def,title,Title of page visited.,NULL,3,utf8_general_ci,NULL,NULL,utf8,765,255
<blank>,varchar,<blank>,varchar(255),YES,paintmag_production,"select,insert,update,references",accesslog,NULL,def,path,Internal path to page visited (relative to Drupal root.),NULL,4,utf8_general_ci,NULL,NULL,utf8,765,255
<blank>,text,<blank>,text,YES,paintmag_production,"select,insert,update,references",accesslog,NULL,def,url,Referrer URI.,NULL,5,utf8_general_ci,NULL,NULL,utf8,65535,65535
<blank>,varchar,<blank>,varchar(128),YES,paintmag_production,"select,insert,update,references",accesslog,NULL,def,hostname,Hostname of user that visited the page.,NULL,6,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,int,MUL,int(10) unsigned,YES,paintmag_production,"select,insert,update,references",accesslog,0,def,uid,User users.uid that visited the page.,0,7,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",accesslog,0,def,timer,Time in milliseconds that the page took to load.,0,8,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,MUL,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",accesslog,0,def,timestamp,Timestamp of when the page was visited.,0,9,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,PRI,varchar(255),NO,paintmag_production,"select,insert,update,references",actions,NULL,def,aid,Primary Key: Unique actions ID.,0,1,utf8_general_ci,NULL,NULL,utf8,765,255
<blank>,varchar,<blank>,varchar(32),NO,paintmag_production,"select,insert,update,references",actions,NULL,def,type,"The object that that action acts on (node, user, comment, system or custom types.)",<blank>,2,utf8_general_ci,NULL,NULL,utf8,96,32
<blank>,varchar,<blank>,varchar(255),NO,paintmag_production,"select,insert,update,references",actions,NULL,def,callback,The callback function that executes when the action runs.,<blank>,3,utf8_general_ci,NULL,NULL,utf8,765,255
<blank>,longblob,<blank>,longblob,NO,paintmag_production,"select,insert,update,references",actions,NULL,def,parameters,Parameters to be passed to the callback function.,NULL,4,NULL,NULL,NULL,NULL,4294967295,4294967295
<blank>,varchar,<blank>,varchar(255),NO,paintmag_production,"select,insert,update,references",actions,NULL,def,label,Label of the action.,0,5,utf8_general_ci,NULL,NULL,utf8,765,255
auto_increment,int,PRI,int(10),NO,paintmag_production,"select,insert,update,references",admin_paint_contest,0,def,pid,<blank>,NULL,1,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(100),NO,paintmag_production,"select,insert,update,references",admin_paint_contest,NULL,def,question_name,<blank>,NULL,2,latin1_swedish_ci,NULL,NULL,latin1,100,100
<blank>,varchar,<blank>,varchar(255),NO,paintmag_production,"select,insert,update,references",admin_paint_contest,NULL,def,question_type,<blank>,NULL,3,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,tinyint,<blank>,tinyint(1),NO,paintmag_production,"select,insert,update,references",admin_paint_contest,0,def,is_active,<blank>,NULL,4,NULL,3,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(50),NO,paintmag_production,"select,insert,update,references",admin_paint_contest,NULL,def,updated_by,<blank>,NULL,5,latin1_swedish_ci,NULL,NULL,latin1,50,50
<blank>,varchar,<blank>,varchar(50),NO,paintmag_production,"select,insert,update,references",admin_paint_contest,NULL,def,updated_date,<blank>,NULL,6,latin1_swedish_ci,NULL,NULL,latin1,50,50
auto_increment,int,PRI,int(10),NO,paintmag_production,"select,insert,update,references",admin_paint_contest_image,0,def,pid,<blank>,NULL,1,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(255),NO,paintmag_production,"select,insert,update,references",admin_paint_contest_image,NULL,def,image_name,<blank>,NULL,2,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,varchar,<blank>,varchar(255),YES,paintmag_production,"select,insert,update,references",admin_paint_contest_image,NULL,def,image_file,<blank>,NULL,3,latin1_swedish_ci,NULL,NULL,latin1,255,255
<blank>,tinyint,<blank>,tinyint(1),NO,paintmag_production,"select,insert,update,references",admin_paint_contest_image,0,def,is_active,<blank>,NULL,4,NULL,3,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(50),NO,paintmag_production,"select,insert,update,references",admin_paint_contest_image,NULL,def,updated_by,<blank>,NULL,5,latin1_swedish_ci,NULL,NULL,latin1,50,50
<blank>,varchar,<blank>,varchar(50),NO,paintmag_production,"select,insert,update,references",admin_paint_contest_image,NULL,def,updated_date,<blank>,NULL,6,latin1_swedish_ci,NULL,NULL,latin1,50,50
auto_increment,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",authmap,0,def,aid,Primary Key: Unique authmap ID.,NULL,1,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,paintmag_production,"select,insert,update,references",authmap,0,def,uid,User’s users.uid.,0,2,NULL,10,NULL,NULL,NULL,NULL
